sced_timestamp,market,location,location_type,lmp
2023-04-02 16:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.17
2023-04-02 16:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.69
2023-04-02 16:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.72
2023-04-02 16:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.99
2023-04-02 16:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.7
2023-04-02 17:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.67
2023-04-02 17:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.76
2023-04-02 17:10:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.34
2023-04-02 17:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.35
2023-04-02 17:20:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.67
2023-04-02 17:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.36
2023-04-02 17:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.86
2023-04-02 17:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.45
2023-04-02 17:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.91
2023-04-02 17:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.9
2023-04-02 17:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.76
2023-04-02 17:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.23
2023-04-02 18:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.33
2023-04-02 18:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.28
2023-04-02 18:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.38
2023-04-02 18:15:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.11
2023-04-02 18:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.43
2023-04-02 18:20:56+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.45
2023-04-02 18:22:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.51
2023-04-02 18:25:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.67
2023-04-02 18:30:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.83
2023-04-02 18:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.31
2023-04-02 18:40:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.12
2023-04-02 18:45:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.91
2023-04-02 18:50:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.34
2023-04-02 18:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.99
2023-04-02 19:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.46
2023-04-02 19:05:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.36
2023-04-02 19:10:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.38
2023-04-02 19:15:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.66
2023-04-02 19:20:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.31
2023-04-02 19:25:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.63
2023-04-02 19:30:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.7
2023-04-02 19:35:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.4
2023-04-02 19:40:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.22
2023-04-02 19:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.98
2023-04-02 19:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.6
2023-04-02 19:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.0
2023-04-02 20:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.95
2023-04-02 20:05:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.0
2023-04-02 20:10:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.34
2023-04-02 20:15:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.25
2023-04-02 20:20:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.4
2023-04-02 20:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.27
2023-04-02 20:30:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.14
2023-04-02 20:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.27
2023-04-02 20:40:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.19
2023-04-02 20:45:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.53
2023-04-02 20:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.19
2023-04-02 20:55:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.7
2023-04-02 21:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.17
2023-04-02 21:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.66
2023-04-02 21:10:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.65
2023-04-02 21:15:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.59
2023-04-02 21:20:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.23
2023-04-02 21:25:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.5
2023-04-02 21:30:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.02
2023-04-02 21:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.61
2023-04-02 21:40:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.64
2023-04-02 21:45:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.85
2023-04-02 21:50:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.3
2023-04-02 21:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.16
2023-04-02 22:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.23
2023-04-02 22:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.16
2023-04-02 22:10:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.94
2023-04-02 22:15:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.79
2023-04-02 22:20:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.53
2023-04-02 22:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.74
2023-04-02 22:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.96
2023-04-02 22:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.12
2023-04-02 22:40:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.71
2023-04-02 22:45:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.35
2023-04-02 22:50:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.2
2023-04-02 22:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.36
2023-04-02 23:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.19
2023-04-02 23:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.11
2023-04-02 23:10:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.47
2023-04-02 23:15:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.09
2023-04-02 23:20:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.14
2023-04-02 23:25:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.88
2023-04-02 23:30:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.5
2023-04-02 23:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.64
2023-04-02 23:40:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.21
2023-04-02 23:45:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.32
2023-04-02 23:50:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.5
2023-04-02 23:55:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.06
2023-04-03 00:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.99
2023-04-03 00:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.65
2023-04-03 00:10:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.26
2023-04-03 00:15:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.71
2023-04-03 00:20:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.1
2023-04-03 00:25:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,32.2
2023-04-03 00:30:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,39.91
2023-04-03 00:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,49.93
2023-04-03 00:40:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.83
2023-04-03 00:45:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.25
2023-04-03 00:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,56.93
2023-04-03 00:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,46.02
2023-04-03 01:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.76
2023-04-03 01:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.08
2023-04-03 01:10:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.97
2023-04-03 01:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.76
2023-04-03 01:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.46
2023-04-03 01:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.95
2023-04-03 01:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.0
2023-04-03 01:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.58
2023-04-03 01:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.51
2023-04-03 01:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.9
2023-04-03 01:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.24
2023-04-03 01:55:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.29
2023-04-03 02:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.99
2023-04-03 02:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.48
2023-04-03 02:10:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.7
2023-04-03 02:12:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.81
2023-04-03 02:14:13+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.41
2023-04-03 02:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.4
2023-04-03 02:18:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.88
2023-04-03 02:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.63
2023-04-03 02:25:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.17
2023-04-03 02:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.72
2023-04-03 02:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.92
2023-04-03 02:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.73
2023-04-03 02:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.15
2023-04-03 02:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.59
2023-04-03 02:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.46
2023-04-03 03:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.35
2023-04-03 03:05:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.15
2023-04-03 03:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.37
2023-04-03 03:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.07
2023-04-03 03:20:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.32
2023-04-03 03:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.69
2023-04-03 03:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.66
2023-04-03 03:35:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.07
2023-04-03 03:40:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.2
2023-04-03 03:45:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.42
2023-04-03 03:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.25
2023-04-03 03:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.88
2023-04-03 04:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.3
2023-04-03 04:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.68
2023-04-03 04:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.1
2023-04-03 04:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.04
2023-04-03 04:20:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.35
2023-04-03 04:25:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.98
2023-04-03 04:30:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.19
2023-04-03 04:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.98
2023-04-03 04:40:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.53
2023-04-03 04:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.55
2023-04-03 04:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.9
2023-04-03 04:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.99
2023-04-03 05:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.55
2023-04-03 05:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.9
2023-04-03 05:10:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.38
2023-04-03 05:15:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.43
2023-04-03 05:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.6
2023-04-03 05:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.07
2023-04-03 05:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.44
2023-04-03 05:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.35
2023-04-03 05:40:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.67
2023-04-03 05:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.57
2023-04-03 05:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.61
2023-04-03 05:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.55
2023-04-03 06:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.14
2023-04-03 06:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.07
2023-04-03 06:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.86
2023-04-03 06:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.74
2023-04-03 06:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.29
2023-04-03 06:25:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.57
2023-04-03 06:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.28
2023-04-03 06:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.08
2023-04-03 06:40:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.43
2023-04-03 06:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.36
2023-04-03 06:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.92
2023-04-03 06:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.67
2023-04-03 07:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.73
2023-04-03 07:05:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.83
2023-04-03 07:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.55
2023-04-03 07:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.13
2023-04-03 07:20:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.76
2023-04-03 07:25:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.55
2023-04-03 07:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.78
2023-04-03 07:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.89
2023-04-03 07:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.31
2023-04-03 07:45:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.86
2023-04-03 07:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.74
2023-04-03 07:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.2
2023-04-03 08:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.59
2023-04-03 08:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.92
2023-04-03 08:10:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.04
2023-04-03 08:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.58
2023-04-03 08:20:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.72
2023-04-03 08:25:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.57
2023-04-03 08:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.2
2023-04-03 08:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.66
2023-04-03 08:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.8
2023-04-03 08:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.19
2023-04-03 08:50:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.56
2023-04-03 08:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.12
2023-04-03 09:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.12
2023-04-03 09:05:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.62
2023-04-03 09:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.17
2023-04-03 09:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.22
2023-04-03 09:20:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.31
2023-04-03 09:25:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.26
2023-04-03 09:30:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.65
2023-04-03 09:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.56
2023-04-03 09:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.73
2023-04-03 09:45:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.82
2023-04-03 09:50:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.68
2023-04-03 09:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.74
2023-04-03 10:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.1
2023-04-03 10:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.55
2023-04-03 10:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.46
2023-04-03 10:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.4
2023-04-03 10:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.69
2023-04-03 10:25:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.82
2023-04-03 10:30:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.23
2023-04-03 10:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.48
2023-04-03 10:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.78
2023-04-03 10:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.21
2023-04-03 10:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.11
2023-04-03 10:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.09
2023-04-03 11:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.8
2023-04-03 11:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.23
2023-04-03 11:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.49
2023-04-03 11:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.57
2023-04-03 11:20:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.63
2023-04-03 11:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.49
2023-04-03 11:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.43
2023-04-03 11:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.58
2023-04-03 11:40:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.34
2023-04-03 11:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.95
2023-04-03 11:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.37
2023-04-03 11:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.31
2023-04-03 12:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.59
2023-04-03 12:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.06
2023-04-03 12:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.56
2023-04-03 12:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.54
2023-04-03 12:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.54
2023-04-03 12:25:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.19
2023-04-03 12:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.87
2023-04-03 12:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.09
2023-04-03 12:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.53
2023-04-03 12:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.26
2023-04-03 12:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.83
2023-04-03 12:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.54
2023-04-03 13:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.28
2023-04-03 13:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.39
2023-04-03 13:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.18
2023-04-03 13:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.42
2023-04-03 13:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.02
2023-04-03 13:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.54
2023-04-03 13:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.49
2023-04-03 13:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.54
2023-04-03 13:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.14
2023-04-03 13:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.38
2023-04-03 13:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.59
2023-04-03 13:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.61
2023-04-03 14:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.99
2023-04-03 14:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.56
2023-04-03 14:10:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.7
2023-04-03 14:15:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.02
2023-04-03 14:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.22
2023-04-03 14:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.11
2023-04-03 14:30:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.54
2023-04-03 14:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.43
2023-04-03 14:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.38
2023-04-03 14:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.5
2023-04-03 14:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.58
2023-04-03 14:55:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.86
2023-04-03 15:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.17
2023-04-03 15:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.9
2023-04-03 15:10:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.31
2023-04-03 15:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.94
2023-04-03 15:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.74
